id,vanilla_rag_output,bleu_score,true_answer
68,"The country Myanmar is still known in many parts of the world by its prior name, Burma.",0.036949624189087905,"['Burma (Myanmar)', 'Union of Myanmar', 'Birma', 'Birmanie', 'Burma', 'Myanmar', 'Socialist Republic of the Union of Burma', 'Republic of the Union of Myanmar', 'Myanma', 'Birmania', 'Mayanmar', 'burmese republic', 'Mianmar', 'myanmar', 'etymology of burma', 'Myanmar/(Burma)', 'birman empire', 'union of burma', 'myanmer', 'Pyi-daung-zu Myan-ma Naing-ngan-daw', 'mianmar', 'birma', 'burma', 'Birman Empire', 'Myanmar (formerly Burma)', 'pyi daung zu myan ma naing ngan daw', 'Borders of Burma', 'မြန်မာပြည်', 'pyidaunzu thanmăda myăma nainngandaw', 'myanma', 'Burma/Myanmar', 'economic sanctions against myanmar', 'ISO 3166-1:MM', 'Pyidaunzu Thanmăda Myăma Nainngandaw', 'Burma-Myanmar', 'Myanmar (Burma)', 'Myammar', 'Sanctions against Burma', 'Myanmar/Burma', 'myanmar burma', 'socialist republic of union of burma', 'mayanmar', 'burma myanmar', 'myammar', 'birmania', 'ပြည်ထောင်စု သမ္မတ မြန်မာနိုင်ငံတော', 'economic sanctions against burma', 'Economic sanctions against Myanmar', 'Union of burma', 'union of myanmar', 'ပြည်ထောင်စု သမ္မတ မြန်မာနိုင်ငံတော်', 'sanctions against burma', 'borders of burma', 'republic of union of myanmar', 'eastern burma', 'Eastern Burma', 'Economic sanctions against Burma', 'birmanie', 'Myanmer', 'Etymology of Burma', 'myanmar formerly burma', 'Republic of The Union of Myanmar', 'iso 3166 1 mm', 'Burmese Republic']"
69,The only Prime Minister of Britain to be assassinated was Spencer Perceval.,0.044249674106354955,"['Spencer Perceval', 'spencer percival', 'Spencer Perceval, KC', 'Spencer perceval', 'Spencer Percival', 'spencer perceval kc', 'spencer perceval', 'Spencer Perceval KC']"
70,"John Forsythe was a regular in the TV series ""Dynasty,"" but he was never seen on screen.",0.02834266870839685,"[""Charlie's Angels"", 'Charlie’s Angels', 'charlie s angels', 'charles 22charlie 22 townsend', ""Charlie's Angels (2010 TV series)"", 'charlie s angles', ""Charlie's angles"", 'charlie s angels 2010 tv series', 'charley s angels', 'charlie s angels 1976 tv series', 'Charlies Angels', 'Charlies angels', ""Charlie's Angels (1976 TV series)"", ""Charley's angels"", 'Charles %22Charlie%22 Townsend', 'charlies angels']"
71,"The gymnast who scored 7 maximum scores of 10 and won three gold medals, one silver, and one bronze in 1976 is Nadia Comăneci.",0.0249392608540022,"['Nadia Elena Comăneci', 'Nadia Comăneci', 'Comaneci', 'Nadia Comaneci', 'Comăneci', 'comaneci nadia', 'Nadia Comenici', 'nadia comeneci', 'nadia comăneci', 'nadia comaneci', 'Nadia comeneci', 'Nadia Elena Comaneci', 'nadia comenici', 'nadia elena comăneci', 'Nadia Comeneci', 'nadia elena comaneci', 'comăneci', 'Comaneci, Nadia', 'comaneci']"
72,"If you are standing at Tanjung Piai, the southernmost point of mainland Asia, you can see the skyline of Indonesia across a strait.",0.016397406702643936,"['Singapore', 'Singapor', 'Capital of Singapore', 'Cingkappur', 'Singapore Kudiyarasu', 'Lion City', 'singapore basic facts', 'singy', 'Light of the South', 'Republik Singapura', 'singapore kudiyarasu', 's pore', 'Xīnjiāpō Gònghéguó', 'Singapore City (disambiguation)', 'singapore city disambiguation', ""S'pore"", 'SG100', 'Singy', 'Xinjiapo', 'sg100', 'singapore singapore', 'cingkappur', 'signapore', 'singpore', 'xīnjiāpō', 'republik singapura', 'singapore', 'xīnjiāpō gònghéguó', ""Hsin-chia-p'o Kung-ho-kuo"", 'Cingkappur Kudiyaracu', 'hsin chia p o', 'sinjiapo', 'Signapore', 'singapor', 'Etymology of Singapore', 'Republic of Singapore', 'singapore as regional and global hub', 'xinjiapo gongheguo', 'Singapour', 'Singapore as a regional and global hub', 'singapore country', 'city of singapore', '新加坡', 'hub in singapore context', 'Singapore basic facts', 'cingkappur kudiyaracu', '新加坡共和国', 'Singapore City', 'Republic Of Singapore', 'City of Singapore', 'Singapore (Country)', 'xinjiapo gònghégúo', 'சிங்கப்பூர் குடியரசு', 'lion city', 'HUB in a Singapore context', 'manchester of east', 'xinjiapo', 'SINGAPORE', 'Xinjiapo Gònghégúo', 'Xinjiapo Gongheguo', 'Singapore, Singapore', 'Singpore', 'Xīnjiāpō', 'Sinjiapo', 'asia singapore', 'சிங்கப்பூர்', 'xin jia po', 'singapore city', 'hsin chia p o kung ho kuo', ""Hsin-chia-p'o"", 'Statistics of Singapore', 'etymology of singapore', ""S'porean"", 'Sing a pore', 'capital of singapore', 'Singa Pura', 'UN/LOCODE:SGSIN', 'singa pura', 'iso 3166 1 sg', 'republic of singapore', 'Manchester of the East', 's porean', '新加坡共和國', 'ISO 3166-1:SG', 'sing pore', 'light of south', 'un locode sgsin', 'Asia/Singapore', 'Xin Jia Po', 'The Manchester of the East', 'statistics of singapore', 'singapour']"
73,"In the 1960s television series, Batman's sidekick Robin wears a red cape.",0.016591439325163958,"['Yellow', 'Yellowest', 'Symbolism of yellow', 'White yellow', 'yellowy', '(255, 255, 0)', 'Yellower', 'yellowishly', 'Yellow color', 'yellower', 'Yelow', 'royal yellow', 'symbolism of yellow', 'Yellowishly', 'yellow colour', 'yellowwhite', 'Royal yellow', 'Yellow (color)', 'white yellow', 'Yellow white', 'yellow color', 'yellow white', 'dark yellow', 'Yellowy', 'Yellow-white', 'yellow', 'Whiteyellow', 'whiteyellow', 'yelow', 'Rgb(255, 255, 0)', 'Dark yellow', 'Yellow (Colour)', 'Yellow (colour)', 'White-yellow', '255 255 0', 'rgb 255 255 0', 'yellowishness', 'yellowest', 'Yellowishness', 'Yellowwhite']"
74,"The fictional character ""Tilly Trotter"" was created by author Catherine Cookson.",0.06170290107295076,"['Dame Catherine Cookson', 'Katie McMullen', 'Catherine Cookson', 'Catherine Ann Davies', 'Catherine Marchant', 'catherine ann davies', 'catherine ann mcmullen', 'Mary Ann Shaughnessy', 'Catherine Ann McMullen', 'katie mcmullen', 'mary ann shaughnessy', 'tilly trotter', 'dame catherine cookson', 'Tilly Trotter', 'catherine cookson', 'catherine marchant', 'bill bailey trilogy', 'The Bill Bailey trilogy']"
75,The only country to share a land border with Denmark is Germany.,0.024642660404143705,"['Germany', 'Germany', 'Deutchland', 'niemcy', 'Almanya', 'bundesrepublik deutschland', 'bundesdeutsch', 'f r germany', 'tyskland', 'Tyskland', 'germny', 'nemska', 'geramny', 'iso 3166 1 de', 'fr germany', 'Nimska', 'Germeny', 'vokietija', 'nimska', 'F.R. Germany', 'almanya', 'Němska', 'teutonica', 'Jermany', 'Federal Republic of Germany', 'ISO 3166-1:DE', 'Etymology of Germany', 'Foederal Republic of Germany', 'alemanha', 'United States of Germany', 'Germanio', 'Federal Republic Of Germany', 'Geramny', 'Germny', 'Teutonica', 'Alemanha', 'němska', 'deutchland', 'Niemcy', 'Duitsland', 'foederal republic of germany', 'deuchland', 'germanio', 'deutschland', 'land der dichter und denker', 'united states of germany', 'federal republic of germany', 'jermany', 'germeny', 'br deutschland', 'thyskaland', 'Vokietija', 'Bundesdeutsch', 'etymology of germany', 'Bundesrepublik Deutschland', 'duitsland', 'GERMANY', 'GermanY', 'FR Germany', 'Nemska', 'Land der Dichter und Denker', 'BR Deutschland', 'Thyskaland', 'Deuchland', 'GerMany', 'germany', 'Deutschland', 'THyskaland']"
76,"The youngest person to become president of the USA was Theodore Roosevelt, who assumed the presidency at the age of 42 after the assassination of William McKinley in 1901. However, if you are referring to the youngest elected president, that would be John F. Kennedy, who was 43 years old when he was inaugurated in 1961.",0.029791754164762572,"['26th President of the United States', 'Theodore Roosevelt', 'president theodore roosevelt', 'Theodore roosevelt', 'teddy roosevelt foreign policy', 'teodoro roosevelt', 'theodor roosevelt', 'teddy roosevelt', 'Teddy roosevelt', 'theodore roosevelt', 'Teodoro Roosevelt', 'T Ros', 'Teddy Roosvelt', 'theodore roosavelt', 'trust buster', 'T. Roosevelt', 'Feddy Roosevelt', 't ros', 'Teddy Roose', 'Teddy Roosevelt', 'feddy roosevelt', 'The Cowboy President', 'Theodore Roosavelt', 'T. Roosevelt Administration', 'teddy roose', 't roosevelt administration', 'cowboy president', 'teddy rosevelt', 'Trust Buster', 'Teddy Rosevelt', 'President Theodore Roosevelt', 'Roosevelt, Theodore', 'roosevelt theodore', 'teddy rose', 't roosevelt', '26th president of united states', 'Theodor roosevelt', 'T Roosevelt', 'Teddy Roosevelt foreign policy', 'teddy roosvelt', 'Teddy Rose', 'Cowboy of the Dakotas', 'cowboy of dakotas']"
77,Australian Shane Warne is associated with cricket.,0.028599617161713803,"['Cricket', 'Cricket', 'Cricketer', 'Cricketer', 'Not in the spirit of cricket', 'Cricketers', 'Cricketers', 'cricket game', 'cricket', 'Cricketeer', 'Amature cricket', 'Cricket team', 'Cricketed', 'cricketed', 'sports cricket', 'Wicketkeeping', 'Cricket (sport)', 'Spirit of cricket', 'Cricket games', 'Cricket as a social event', 'spirit of cricket', 'cricket sport', 'Cricketplayer', 'Cricketing', 'not in spirit of cricket', 'criket', 'Sports cricket', 'wicketkeeping', 'cricket as social event', 'Kricket', 'cricket team', 'kricket', 'cricketing', 'sport cricket', 'amateur cricket', 'Amateur cricket', 'Creag', 'cricketer', '🏏', 'cricket player', 'The toss', 'Sport cricket', 'Cricket (game)', 'Coin toss (cricket)', 'coin toss cricket', 'Scorecard (cricket)', 'world richest cricketers', 'toss', 'amature cricket', 'World Richest Cricketers', 'Criket', 'cricket clubs', 'creag', 'Cricket Clubs', 'Spirit of Cricket', 'scorecard cricket', 'cricketplayer', 'cricketeer', 'Cricket player', 'cricket club', 'Cricket club', 'cricketers', 'cricket games']"
78,"The actress who played 'Valeria' in the film ""Carry On Screaming"" is Fenella Fielding.",0.03265830837077511,"['Fenella Fielding', 'fenella fielding']"
79,Shinto was disestablished as the state religion of Japan after World War II.,0.024869542143125947,"['Shinto', 'Shinto', 'Japanese Shinto', 'Shintoist', 'Jinja Shinto', 'History of Shintoism', 'shinto faith', 'shinto religion', 'shin tao', 'The Way of the Gods', 'Japenese Shinto', 'kannagara no michi', 'Kannagara no michi', 'Sintô', 'Shin Tao', 'shintoists', 'Sinto', 'Shintō', 'shin tō', 'Shinto religion', 'Shintoists', 'japenese shinto', 'Shinto faith', 'sect shintoists', 'Sect Shintoists', 'Sintoo', 'Japanese folk religion', 'Shintoism', 'sintoo', 'japanese shinto', 'Shintou', 'way of gods', 'kami no michi', 'shintou', 'jinja shinto', 'japanese shintoism', 'sinto', 'Shin-To', 'shintoist', 'Japanese Shintoism', 'japanese folk religion', 'sintô', 'Shintoo', 'Shin-Tō', 'Shintô', 'history of shintoism', 'shintu', 'shin to', 'shinto', 'Shintu', 'shintoism', 'shintô', 'Way of the Gods', 'shintoo', 'Kami-no-michi', 'shintō', 'Kami no michi']"
80,"Tybalt is a character in Shakespeare's play ""Romeo and Juliet.""",0.10237664105496519,"['Romeo and Juliet', 'Romeo and Juliet', 'Montague and Capulet', 'Romeo Juliet', 'Romeo and Juliet Conflicts', 'romeo and julia', 'romeo and iuliet', 'romeo and juiliet', 'romeo and juliet play', 'Romeo and juilet', 'Romeo and Juliet (play)', 'romeo juliette', 'Romeo & juliet act 5', 'The most excellent and lamentable tragedie, of Romeo and Iuliet', 'tragedy of romeo juliet', 'romeo juliet', 'montague and capulet', 'The Tragedy Of Romeo And Juliet', 'tragedy of romeo and juliet', 'most excellent and lamentable tragedy of romeo and juliet', 'tragedy romeo and juliet', 'Romeo & Juliette', 'The Tragedy of Romeo & Juliet', 'Romeo And Juliet', 'most excellent and lamentable tragedie of romeo and iuliet', 'The Tragedy Romeo and Juliet', 'Romeo & Juliet', 'ROMEO AND JULIET', 'A plague on both your houses', 'Romio and Julliet', 'Romeo and Juiliet', 'The Most Excellent and Lamentable Tragedy of Romeo and Juliet', 'romio and julliet', 'Romeo and Iuliet', 'romeo juliet act 5', 'romeo and juliet conflicts', 'escalus', 'The Tragedy of Romeo and Juliet', 'Romeo and Juliette', 'Romeo and Julet', 'Romeo and Julia', 'romeo and juliette', 'romeo and julet', 'plague on both your houses', 'Escalus', 'Juliet and Romeo (opera)', 'romeo and juliet', 'romeo and juilet', 'Romeo and juliet', 'juliet and romeo opera', 'Romeo and Juilet']"
81,Alan Minter was the World boxing champion at the middleweight division.,0.020044994979069072,"['Middleweight', 'Middleweight', 'middleweight', 'middle weight', 'Middle-weight']"
82,The only figure skater to win 3 consecutive Winter Olympic gold medals is Gillis Grafström.,0,"['Sonja Henie', 'Sonja Henie', 'Henie, Sonja', 'henie sonja', 'Sonya Henie', 'sonja henje', 'sonya henie', 'SONJA HENIE', 'Sonia Henie', 'sonja henie', 'Sonja Henje', 'sonia henie']"
83,"The phrase ""gotta catch 'em all"" is associated with the children’s cartoon series ""Pokémon.""",0.18728674627858763,"['Bulbagarden', 'Nuzlocke', 'Pokémon species', 'Pokemon', 'Pocket Monster', 'Pokémon franchise', 'Pocket Monsters', 'Pocket Mon', 'Pokémon', 'Bulbapedia', 'pokiemon', 'Goldenrod City', 'rare pokemon', 'pokemon world', 'Pokemon NetBattle', 'Grapefruit Islands', 'pokaymons', 'Pokèmon', 'Pokémon Cultural influence', 'Pokaymon', 'Jagged Pass', 'Pokémon Dollar', 'Hajitsuge Town', 'Pokemon on the Wii', 'Desert Ruins', 'Ty Moore', 'dewford town', 'Pokemon.com', 'cherry grove city', 'Granite Cave', 'Fiore Region', 'pokémon cultural influence', 'Pokemob', 'fiore region', 'Island Cave', 'Pokémon Online', 'Pokaymons', 'goldenrod city', 'pokemon characteristics', 'PkMn', 'POKeMON', 'poketto monsutaa', 'Cianwood City', 'Pokemon Fans', 'Pokemon franchise', 'Fubata town', 'Cianwood City (Cianwood Island)', 'pokayman', 'pocket monster', 'Pokemanz', 'Dewford town', 'pokeman', 'pokimon', 'Poketto Monsuta', 'Pocketmonsters', 'POKEMON', 'pokmon', 'poketto monsutā', 'POKÉMON', 'pokemom', 'poke mon', 'Hajitsuge Taun', 'Poke Flute', 'poekmon', 'POKéMON', 'Pokémon drawing', 'ilex forest', 'Cianwood Island', 'Cherrygrove City', 'pokemons', 'desert ruins', 'granite cave', 'pokémon species', 'island cave', 'ever grande city', 'Pokemon Dollar', 'pokemon', 'PokeMon', 'Hakutai City', 'fubata town', 'Pockemon', 'Poketto Monsuta-', 'Pogeymanz', 'pogeyman', 'pokemon drawing', 'pokemon dollar', 'Evergrande City', 'cherrygrove city', 'cianwood city', 'pokémon characteristics', 'poké flute', 'pokemaniac', 'Guren Island', 'Pokemon miniseries', 'Nuzlocke (challenge)', ""Gotta catch 'em all!"", 'pokemans', 'poketto monsuta', 'Pokemons', 'pok 60emon', 'pokémon', 'Pokemon Cultural influence', 'Futaba town', 'pokéman', 'Pokémon USA Inc.', 'Pokémon on the Wii', 'Pokéman', 'bulbagarden', 'Pokmon', 'Pokemon!', 'ty moore', 'bulbapedia', 'pokémon franchise', 'Iron Island', 'iron island', 'pokemon cultural influence', 'fortree city', 'Pokayman', 'Hiwamaki City', 'pokemon usa inc', 'Gotta catch em all', 'Pokémon Characteristics', 'Cherry grove city', 'Pokaymans', 'Goldenrod Radio Tower', 'pokemon com', 'Pokemon League', 'pokémon world', 'hajitsuge taun', 'pokaymon', 'legendary bird pokemon', 'pokemob', 'List of legendary Pokémon', 'pkmn', 'Poké Flute', 'gotta catch em all', 'Pocket Monsters (series)', 'pokémon mystery club', 'cianwood city cianwood island', 'pokemon forms', 'Pokimon', 'ポケモン,', 'The Legendary Bird Pokemon', 'Pocket mon', 'pokamon', 'pokemon league', 'Pkmon', 'hiwamaki shiti', 'pokèmon', 'Pokemon species', 'Pocket mon.', 'The pokemon world', 'Fuen Taun', 'Pokemonz', 'Ever Grande City', 'Pokemon in popular culture', 'grapefruit islands', 'pokeymon', 'pokemon netbattle', 'pokemon species', 'pocket mon', 'fuen taun', 'Ecruteak', 'Pokemaniac', 'nuzlocke challenge', 'Pokeymon', 'Poketto Monsutaa', 'pokemanz', 'pokemonz', ""Poke'mon"", 'pockemon', 'Rare pokemon', 'fallarbor town', 'fuen town', 'Dewford Town', 'ecruteak', 'poke flute', 'pokermon', 'PokéMon', 'pokemon miniseries', 'Pocket monsters', 'pokémon online', 'pokemon fans', 'pokemon mystery club', 'nuzlocke', 'ポケットモンスター', 'Pok%60emon', 'pocket monsters', 'PKMN', 'pokemon online', 'Hiwamaki Shiti', 'Pokemen', 'Poekmon', 'pokémon dollar', 'pkmon', 'Pokiemon', 'Pokemon Characteristics', 'ポケモン', 'hajitsuge town', 'pogeymanz', 'pocket monsters series', 'Pokeman', 'Pokémon Mystery Club', 'Pokermon', 'Nuzlocke (Challenge)', 'foento city', 'Pokemon Online', 'pokemon on wii', 'futaba town', 'guren island', 'goldenrod radio tower', 'Fallarbor Town', 'jagged pass', 'Fuen Town', 'cianwood island', 'Cave of Origin', 'pokemon franchise', 'Pokeymans', 'Ilex Forest', 'pokémon in popular culture', 'Pocket Mon.', 'Fortree City', 'pokemon in popular culture', 'PokÉmon', 'Pokemon Mystery Club', 'pokemen', 'Japan Pokemon', 'Pokemon forms', 'pokaymans', 'japan pokemon', 'Foento City', 'pokeymans', 'Pokémon in popular culture', 'Pokemans', 'hiwamaki city', 'Pokemon USA Inc.', 'The pokémon world', 'hakutai city', 'evergrande city', 'pokémon on wii', 'Pogeyman', 'pokémon drawing', 'Pokemom', 'Pokamon', 'pokémon usa inc', 'pocketmonsters', 'cave of origin', 'list of legendary pokémon', 'Pokemon drawing', 'Poketto Monsutā', 'Poke-Mon', 'Pkmn']"
84,"The original music score for the 2015 film ""The Hateful Eight"" was written by Ennio Morricone, and it was his first complete western score in 35 years, winning a Golden Globe.",0.017360570848147464,"['Ennio Morricone', 'Ennio Morricone', 'Ennio Morricone', 'Morricone', 'Morricone', 'Morricone', 'enrico morricone', 'ennio moricone', 'enio morricone', 'Ennio moricone', 'Leo Nichols', 'ennio morricone', 'Enrico morricone', 'morricone', 'Enio morricone', 'dan savio', 'Ennio morricone', 'Dan Savio', 'leo nichols', 'ENNIO MORRICONE']"
85,The Chillingham Bull is known for its distinctive white color.,0.02568481047180467,"['White', 'Rgb(255, 255, 255)', 'Man on a white horse', 'Color/white', 'Whitest', 'white political adjective', 'rgb 255 255 255', 'white finn', 'Whitishness', 'white', 'White-Finn', 'ffffff', 'White (political adjective)', 'white colour', 'man on white horse', 'FFFFFF', '255 255 255', 'White (Colour)', 'Whiter', 'White-', 'whitishly', '(255, 255, 255)', 'whiter', 'whitest', 'whitishness', 'Whitishly', 'color white']"
86,Otology is a branch of medicine concerned with the ear.,0.021598265052211615,"['Ear', 'ear', 'Ear diseases', 'ear diseases', 'Human ear', 'Ear (vertebrate)', 'human ear', '👂', 'ear vertebrate', 'ears', 'Ears']"
87,The Caribbean nation considered the first black-led republic in the world is Haiti.,0.020912708837155788,"['Haiti', 'hayti', 'departements of haiti', 'republic of haiti', 'ISO 3166-1:HT', 'Haití', 'Repiblik Ayiti', 'iso 3166 1 ht', 'People of Haiti', ""République d'Haïti"", 'Administrative divisions of Haiti', 'History of Haitian Nationality', 'Haidi', 'Haïti', 'Ayiti', 'république d haïti', 'Name of Haiti', 'administrative divisions of haiti', 'repiblik ayiti', 'Hayti', 'haiti', 'Departements of Haiti', 'history of haitian nationality', 'haïti', 'haití', 'Republic of haiti', 'ayiti', 'subdivisions of haiti', 'people of haiti', 'haitian declaration of independence', 'Subdivisions of Haiti', 'arrondissements and communes of haiti', 'haitian ancestry', 'Arrondissements and communes of haiti', 'name of haiti', 'haidi', 'Haitian Ancestry', 'Republic of Haiti', 'Haitian Declaration of Independence']"
88,The writer and politician who became Lord Tweedsmuir is John Buchan.,0.06752520740605107,"['John Buchan', 'John Buchan, 1st Baron Tweedsmuir', 'Buchanesque', 'Buchan, John', 'buchan john sir', 'Buchan, John, Sir', 'john sir buchan', 'sir john buchan', 'john blenkiron', 'baron tweedsmuir of elsfield', 'buchanesque', 'john buchan', 'John, Sir Buchan', 'john buchan 1st baron tweedsmuir', 'Baron Tweedsmuir of Elsfield', 'lord tweedsmuir', 'Lord Tweedsmuir', 'John Buchan, Baron Tweedsmuir', 'john s blenkiron', 'john buchan baron tweedsmuir', 'John Blenkiron', 'john scantlebury blenkiron', 'John Scantlebury Blenkiron', 'John S. Blenkiron', 'buchan john', 'Sir John Buchan']"
89,"The famous London events that occurred between April 10th and April 12th, 1981, which were dealt with in the Scarman report, were the Brixton riots.",0.0211187082675828,"['Brixton riot', 'Brixton riots', 'Brixton Riots', 'brixton riots disambiguation', 'brixton riots', 'Brixton Riots (disambiguation)', 'Brixton riots (disambiguation)', 'brixton riot', 'Brixton Riot', 'BRIXTON RIOTS']"
90,"The International Vehicle Registration (IVR) for Cambodia is a system that allows vehicles registered in Cambodia to be recognized internationally. It typically involves the issuance of an International Driving Permit (IDP) or a specific registration document that indicates the vehicle's registration details, ensuring that it complies with international standards for vehicle operation abroad. This registration facilitates travel and transportation for Cambodian vehicle owners when they are driving in foreign countries. For specific details, such as the process of obtaining the IVR or the required documents, it is advisable to consult the relevant Cambodian authorities or official resources.",0.003728835779772219,"['K', 'K', 'k', '🄺', '🄚', 'K (letter)', 'k letter', '🅚', 'Ｋ', '🅺', 'ⓚ', 'kay letter', 'Kay (letter)', '⒦', 'ｋ']"
91,The scripts for the TV series Downton Abbey are written by Julian Fellowes.,0.04566525607137944,"['Julian Fellowes', 'Julian Fellowes, Baron Fellowes of West Stafford', 'baron fellowes of west stafford', 'julian fellowes baron fellowes of west stafford', 'JULIAN FELLOWES', 'Baron Fellowes of West Stafford', 'The Lord Fellowes of West Stafford', 'julian fellowes', 'lord fellowes of west stafford']"
92,"The US state known as The First State, as it was the first to ratify the Constitution in 1787, is Delaware.",0.06682285772711595,"['Delaware', 'Delawarean', 'The First State', 'Climate of Delaware', 'transportation in delaware', 'small wonder', 'Delaware (State)', 'Transportation in Delaware', 'Religion in Delaware', 'Deleware (state)', 'geography of delaware', 'Alcohol law of Delaware', 'Delaware alcohol laws', 'delaware u s state', 'Delaware alcohol law', 'Alcohol laws of Delaware', '1st state', 'Education in Delaware', 'alcohol law of delaware', 'sports in delaware', 'DelawarE', 'Geography of Delaware', 'transport in delaware', 'Demographics of Delaware', 'Delaware, United States', 'delaware alcohol law', 'The Small Wonder', '1st State', 'Sports in Delaware', 'us de', 'delawarean', 'first state', 'demographics of delaware', 'Transport in Delaware', 'deleware state', 'The Blue Hen State', 'education in delaware', 'Del.', 'Three lower counties', 'Alcohol law in Delaware', 'religion in delaware', 'economy of delaware', 'three lower counties', 'state of delaware', 'US-DE', 'State of Delaware', 'Deleware', 'delaware', 'Government of Delaware', 'delaware trivia', 'Economy of Delaware', 'delaware alcohol laws', 'delaware u s', 'del', 'alcohol law in delaware', 'delaware state', 'alcohol laws in delaware', 'alcohol laws of delaware', 'Culture of Delaware', 'Delaware (state)', 'culture of delaware', 'delaware united states', 'blue hen state', 'deleware', 'Alcohol laws in Delaware', 'climate of delaware', 'government of delaware', 'Delaware trivia', 'Delaware, U.S.', 'Delaware (U.S. state)']"
93,"The song ""Diamonds Are a Girl's Best Friend"" was famously performed by Marilyn Monroe in the 1953 film ""Gentlemen Prefer Blondes.""",0.04654865628746293,"['Gentlemen Prefer Blondes', 'Gentlemen Prefer Blondes', 'Gentleman Prefer Blondes', 'gentlemen prefer blondes', 'gentlemens prefer blondes', 'gentleman prefer blondes', 'gentlemen prefer blondes disambiguation', 'Gentlemens prefer blondes', 'Gentlemen Prefer Blondes (disambiguation)']"
94,"The musical term that means 'very loud' is ""forte.""",0.022267157315461233,"['Dynamics (music)', 'Dynamic Effects', 'crescendo', 'forte music', 'sƒz', '𝆑', 'Forte (dynamic)', 'Crecscendo', 'Mezzo forte (musical notation)', 'Forzando', 'Sƒz', 'Fortissimo', 'Piano (dynamic)', 'forte dynamic', 'sforzando musical direction', 'dynamics sound', 'hairpins music', 'Mezzo piano', 'Sforzando (musical direction)', 'fortissimo', 'Fortissississimo', 'Crescendo', '𝆒', 'crecscendo', 'Sfz', 'Terraced dynamics', 'pianississimo', 'poco poco', 'Musical dynamics', 'fortississimo', 'Mezzopiano', 'fortissississimo', 'calando', 'terraced dynamics', 'Calando', 'Music dynamics', 'forzato', 'piano dynamic', 'Forzato', 'Diminuendo', 'dynamics music', 'Dynamics (sound)', 'music dynamics', 'forzando', 'musical dynamics', 'Morendo', 'mezzopiano', 'Pianississimo', 'Fortississimo', 'Poco a poco', 'diminuendo', '𝆐', 'Decrescendo', 'mezzo piano', '𝆏', 'dynamic effects', 'mezzo forte musical notation', 'sfz', 'Forte (music)', '𝆓', 'decrescendo', 'Hairpins (music)', 'morendo']"
95,Arthur Thistlewood led the Cato Street Conspiracy in 1820.,0.056950849982219685,"['Cato Street', 'CATO STREET', 'cato street']"
96,"Charles Lindbergh was buried in the Palapala Ho'omau Churchyard in Maui, Hawaii.",0.024869542143125947,"['Hawaii', ""Hawai'i"", 'U.S. (HI)', 'Geography of Hawaii', 'hawaii', 'religion in hawaii', 'languages of hawaii', 'Haiwaii', 'The State of Hawaii', 'Hawaiian culture', 'Demographics of Hawaii', 'fiftieth state', 'Hawai%60i', 'haway', 'Culture of Hawaii', 'haiwii', 'Religion in Hawaii', 'hawai i resident', 'Health in Hawaii', 'haiwaii', 'hawaiian culture', 'Hawai‘i', 'Demographics of Hawaiʻi', 'moku 60a ina o hawai 60i', 'moku 60aina o hawai 60i', 'mokuʻa ina o hawaiʻi', 'hawii', 'transport in hawaii', ""Hawai'i State"", 'Hawaii (state)', 'State of Hawaii', 'demographics of hawaiʻi', 'Hawaii Resident', 'hawaï', 'hawái', 'us hi', 'health in hawaii', '50th state', 'aloha state', 'Hawai’i', 'howaii', 'hawaii state', 'The Aloha State', 'Hawaii (U.S. state)', 'economy of hawaii', 'US-HI', 'Hawaií', 'culture of hawaii', 'state of hawai 60i', 'Haiwii', 'Moku%60aina o Hawai%60i', 'hawai 60i', 'hawaii usa', 'Hawaii, United States', 'Hawaiʻi', 'Languages of Hawaii', 'education in hawaii', 'hawaii u s state', 'u s hi', 'ハワイ', 'owhyhee', 'Education in Hawaii', 'Hawaii, USA', 'Economy of Hawaii', 'Fiftieth State', 'hawwaii', 'state of hawaii', 'mokuʻāina o hawaiʻi', 'hawaií', 'Aloha State', 'demographics of hawaii', 'state of hawaiʻi', 'Moku%60a-ina o Hawai%60i', 'State of Hawaiʻi', 'Transport in Hawaii', 'Hawii', 'Haway', 'Hawwaii', ""Hawai'i Resident"", 'Howaii', 'State of Hawai%60i', 'hawaiʻi', 'Owhyhee', 'hawai i', 'state of hawai i', 'hawai i state', '50th State', 'Hawaï', 'Mokuʻāina o Hawaiʻi', 'Mokuʻa-ina o Hawaiʻi', 'hawaii resident', 'geography of hawaii', 'Hawái', ""State of Hawai'i"", 'hawaii united states']"
97,"Johnny Depp played a policeman called Ichabod Crane in the film ""Sleepy Hollow.""",0.036422694300114855,"['Sleepy Hollow', 'Sleepy Hollow', 'sleepy hollow disambiguation', 'sleepy hollow', 'Sleepy hollow', 'Sleepy Hollow (disambiguation)']"
