id,vanilla_rag_output,correctness,true_answer
262,"The international treaties of 1899 and 1907 that cover the use of weapons in war include:

1. **Hague Convention of 1899** - This includes several treaties, among which Declaration III specifically prohibits the use in ""international warfare"" of bullets that easily expand or flatten in the body.

2. **Hague Convention of 1907** - This includes two key treaties relevant to the use of bombardment:
   - **Laws of War: Laws and Customs of War on Land (Hague IV)**, which addresses the laws regarding land warfare.
   - **Laws of War: Bombardment by Naval Forces in Time of War (Hague IX)**, which pertains to the laws regarding naval bombardment.

Additionally, the Hague Conventions established regulations concerning the treatment of non-combatants and prohibited the use of chemical weapons, as outlined in Article 23 of the Regulations Respecting the Laws and Customs of War on Land adopted by the First Hague Conference.",False,[]
263,'E pluribus unum' ('One from many') is on the national seal and banknotes of the United States.,False,[]
264,A hurling team comprises 15 players on the field.,False,[]
265,The famous London building completed in 1951 from a design by Hugh Casson is the Royal Festival Hall.,False,[]
266,"The 1969 film that marked the directorial debut of Richard Attenborough is ""Oh! What a Lovely War.""",False,[]
267,"Coptic Christians can be found primarily in Egypt, where they form the largest Christian denomination. Additionally, there are significant populations of Coptic Christians in Libya, as well as in various countries around the world, including North America, Australia, Great Britain, Germany, Greece, Italy, Norway, Sweden, Denmark, the Netherlands, and Russia.",False,[]
268,"The ancient civilization that was centered in the north of ancient Canaan, with its heartland along the coastal regions of modern-day Lebanon, Syria, and Israel, is the Canaanite civilization. This civilization coalesced into city-states such as Tyre, Sidon, and Berytus, and is often referred to in later Greek terms as Phoenicia.",False,[]
269,"The first Ryder Cup was held in Worcester, Massachusetts in 1927.",False,[]
270,"An alternative name for members of the Church of Jesus Christ of Latter-day Saints is ""Latter-day Saints."" However, the church discourages the use of the nickname ""Mormon"" to refer to its members.",False,[]
271,Coco Chanel was famous for popularizing the 'little black dress' in the 1920s.,False,[]
272,"David used one of the five stones he had gathered to kill Goliath. He hurled a single stone from his sling, which struck Goliath in the forehead, causing him to fall.",False,[]
273,"In the King James Version, the eponymous book of the Old Testament that follows 'Esther' and precedes 'Psalms' is the Book of Job.",False,[]
274,"To determine how many different people have won gold medals for the men's singles event in badminton from its debut in 1992 to the 2008 Olympics, we need to identify the gold medalists for each of the relevant Olympic Games.

1. **1992 Summer Olympics**: The gold medal was won by **Alan Budikusuma** from Indonesia.
2. **1996 Summer Olympics**: The gold medal was won by **Rashid Sidek** from Malaysia.
3. **2000 Summer Olympics**: The gold medal was won by **Taufik Hidayat** from Indonesia.
4. **2004 Summer Olympics**: The gold medal was won by **Taufik Hidayat** from Indonesia (this is a repeat).
5. **2008 Summer Olympics**: The gold medal was won by **Lin Dan** from China.

Now, let's list the different gold medalists:
- Alan Budikusuma (1992)
- Rashid Sidek (1996)
- Taufik Hidayat (2000, 2004)
- Lin Dan (2008)

Counting the unique individuals, we have:
1. Alan Budikusuma
2. Rashid Sidek
3. Taufik Hidayat
4. Lin Dan

Thus, there are **4 different people** who have won gold medals for the men's singles event in badminton from 1992 to 2008.",False,[]
275,"The English TV presenter who became very famous on December 1, 1976, for interviewing the punk band The Sex Pistols live on TV, prompting much bad language from the band, was Bill Grundy.",False,[]
276,"The TV series about a pop group called 'Little Ladies' featuring Charlotte Cornwell, Julie Covington, and Rula Lenska is ""Rock Follies.""",False,[]
277,A Nychthemeron is a period of 24 consecutive hours.,False,[]
278,"The notorious Friars of St Francis of Wycombe, also referred to as the ""Brotherhood of St. Francis of Wycombe"" or the ""Order of Knights of West Wycombe,"" were a group that held their first meeting at Sir Francis' family home in West Wycombe on ""Walpurgis Night"" in 1752. The passage does not provide specific details about their activities or notoriety, but it indicates that they were a distinct group that emerged in that period.",False,[]
279,"The Swedish actress who won the Best Supporting Actress Oscar for ""Murder on the Orient Express"" is Ingrid Bergman.",False,[]
280,"The passage does not explicitly state that a US President was given the nickname the ""Great Engineer."" However, it mentions Herbert Hoover, who was a civil engineer and is referred to as ""The Great Engineer"" in the context of his flood control work during the Mississippi flood in 1927. Therefore, the answer is Herbert Hoover.",False,[]
281,"The Bells of Shandon are housed in the Church of St Anne in Cork City, Ireland.",False,[]
282,"The last English-born player to win the men's singles title at Wimbledon is Fred Perry, who won in 1936.",False,[]
283,"The letter ""U"" was added to Wii by Nintendo in 2011 when naming its next generation gaming console, which was announced as the Wii U.",False,[]
284,"The Gateway Arch, also known as the ""Gateway to the West,"" is located in St. Louis, Missouri.",False,[]
285,"Sputnik, the first man-made satellite, was launched in the year 1957.",False,[]
286,"The comedy you are referring to is ""Till Death Us Do Part,"" which was written by Johnny Speight and first aired in 1965. The show features the character Alf Garnett, who is a fervent West Ham supporter.",False,[]
287,The 2001 Wimbledon Women's Singles Champion was Venus Williams.,False,[]
288,"The Welsh actor who portrays David Frost in the 2008 film ""Frost/Nixon"" is Michael Sheen.",False,[]
289,"The profession that requires the artist to know about ""f stops"" is likely a photographer or a forensic artist who uses photography as part of their work. ""F stops"" refer to the aperture settings in photography, which control the amount of light that enters the camera and affect the exposure and depth of field in images. Forensic artists may use photography in their work to create accurate representations or reconstructions based on evidence.",False,[]
290,"Walt Disney, along with Ub Iwerks, developed the character Mickey Mouse in 1928. Disney first supplied the voice for Mickey Mouse during the same year, when the character debuted.",False,[]
291,"In the US television show ‘The Sopranos’, Tony Soprano’s psychiatrist is Dr. Jennifer Melfi.",False,[]
292,"The line ""The mirror crack'd from side to side"" comes from Alfred Lord Tennyson's poem ""The Lady of Shalott.""",False,[]
293,"The passages provided do not mention the winner of the 2013 British Open Golf Championship. Therefore, based on the information given, I cannot provide the name of the winner.",False,[]
294,"The king of Great Britain and Ireland when the American colonies were lost was King George III. He reigned from 1760 to 1820, and his reign included the period of the American Revolutionary War, which ultimately led to the loss of the American colonies.",False,[]
295,"The headquarters of Boeing is located in Chicago, Illinois.",False,[]
296,"During his visit in May 2009, the Pope was urged to complain about the state of the ""Baptism Site"" (also known as the Baptismal Site of Jesus) located between Israel and Jordan.",False,[]
297,"A crab typically has ten legs, which includes eight walking legs and two claws (chelae). This is consistent with the classification of crabs as decapods, meaning ""ten-footed.""",False,[]
298,"Sofia Helin returned on BBC4 in the third series of the Scandinavian drama ""The Bridge"" (Danish: Broen; Swedish: Bron).",False,[]
299,"The movie that takes place at Shermer High School's detention is ""The Breakfast Club.""",False,[]
300,"The title of Status Quo's first UK No. 1 hit is ""1+9+8+2"".",False,[]
301,"In the US television show ‘The Sopranos’, Janice Soprano was permanently banned from entering Canada after being put on an Unwanted Persons list.",False,[]
302,"The albums ""Sentimental Journey"" and ""Goodnight Vienna"" were released by Ringo Starr. ""Sentimental Journey"" was released in the UK on 27 March 1970 and in the US on 24 April 1970. ""Goodnight Vienna"" was reissued in the US by Capitol in February 1981.

The albums ""Bad Boy"", ""Old Wave"", and ""Vertical Man"" were also released by Ringo Starr. ""Bad Boy"" was released in 1978, ""Old Wave"" in 1983, and ""Vertical Man"" in 1998.

Therefore, Ringo Starr is the artist who released all these albums between 1970 and 1999.",False,[]
303,The Ugly Duckling is a homely little bird that matures into a beautiful swan.,False,[]
304,"The town on the River Colne that holds an annual Oyster Festival is Colchester, located in Essex, England.",False,[]
305,"The group that had a hit in the 1980s with ""Everybody Wants to Rule the World"" is Tears for Fears.",False,[]
306,The Miami Heat play basketball.,False,[]
307,Thomas Cromwell was executed for treason after being blamed for Henry VIII's failed marriage to Anne of Cleves.,False,[]
308,"The Spanish La Liga football club Villarreal shares their nickname with the Beatles song ""Yellow Submarine."" The club is commonly referred to as ""El Submarino Amarillo,"" which translates to ""The Yellow Submarine.""",False,[]
309,"In 1337, King Edward III of England claimed the throne of France, which precipitated the Hundred Years' War.",False,[]
310,The first robbery for which it is known that Jesse James was responsible occurred in the year 1869.,False,[]
311,The spaceship Red Dwarf is owned by the Jupiter Mining Corporation (JMC).,False,[]
312,"The Shakespeare comedy set in Messina, Italy, is ""Much Ado About Nothing.""",False,[]
313,The stage name of the British comedian Chaim Reuben Weintrop was Bud Flanagan.,False,[]
314,"Caitlyn Jenner won a gold medal at the 1976 Summer Olympics, married Kris Kardashian in 1991, and from 2007 starred in the E! reality series ""Keeping Up with the Kardashians.""",False,[]
315,"In the game of Scrabble, the letter 'K' is worth 5 points.",False,[]
316,"The Gilbert and Sullivan opera that has the alternative title 'The Lass that Loved a Sailor' is ""H.M.S. Pinafore.""",False,[]
317,"In the children's television series 'Scooby-Doo', Velma's surname is Dinkley.",False,[]
318,Operation Felix was the codename for a proposed German invasion of Gibraltar during World War II.,False,[]
319,"The institution known as ""The Old Lady of Threadneedle Street"" is the Bank of England.",False,[]
320,"The word applied to someone who is equally capable with both hands is ""ambidextrous.""",False,[]
321,"The principal actor who plays the character Mikael Blomkvist in the 2011 film ""The Girl with the Dragon Tattoo"" is Daniel Craig.",False,[]
322,"The name of Sir Fred Hoyle's theory, which served as an alternative to the Big Bang and proposed the continuous creation of matter between galaxies, is the ""steady state theory.""",False,[]
323,"In the 18th century, the capital of Russia was moved from Moscow to Saint Petersburg.",False,[]
324,The Oroville Dam is in the state of California.,False,[]
325,The first British Prime Minister born in the 20th Century and the only PM to have played first-class cricket is David William Jarrett.,False,[]
326,"The regal name that is the capital of Seychelles, British Columbia (Canada), and is also an Australian state is ""Victoria.""",False,[]
327,The famous London railway station located on a bridge over the River Thames is London Bridge.,False,[]
328,"The official website domain www.mcgm.gov.in belongs to the Municipal Corporation of Greater Mumbai (MCGM), which governs the city of Mumbai, the capital city of Maharashtra.",False,[]
329,"The period film of Stanley Kubrick that recounts the exploits of an 18th-century Irish adventurer and is loosely based on a novel by William Makepeace Thackeray is ""Barry Lyndon.""",False,[]
330,Wisent is an alternative name for the European bison.,False,[]
331,"In Channel 4's 1987 adaptation of Tom Sharpe's novel 'Porterhouse Blue', the part of Skullion the Head Porter was played by David Jason.",False,[]
332,"The best-known works of Theodor Mommsen and Edward Gibbon focus on the history of Rome. Mommsen is renowned for his detailed description of the Roman Republic, while Gibbon is famous for his monumental work, ""The History of the Decline and Fall of the Roman Empire.""",False,[]
333,The type of hat that became a stereotypical headwear of a detective because of its association with Sherlock Holmes is the deerstalker hat.,False,[]
334,The first name of the jazz trombonist Kid Ory was Edward.,False,[]
335,The group of people who drove a 1959 Chevrolet hearse with license plate ECTO-1 were the Ghostbusters.,False,[]
336,The shipping area Fitzroy was known as Finisterre until 2002.,False,[]
337,"The effective communication theory 'Three Modes of Persuasion' (comprising Logos, Ethos, and Pathos) was conceived by Aristotle.",False,[]
338,Warren Beatty played Beverly Hills hairdresser George Roundy in the 1975 film ‘Shampoo’.,False,[]
339,"The autobiography entitled ""Step Inside Love"" was written by Cilla Black.",False,[]
340,"The soft spots on a baby's head that enable the bony plates of the skull to flex during birth are called ""fontanelles.""",False,[]
341,"When Metro Pictures took over two other companies to form MGM, MGM adopted the former Goldwyn mascot ""Leo the Lion"" and the Goldwyn corporate motto ""Ars Gratia Artis,"" which translates to ""Art for art's sake.""",False,[]
342,The democracy activists were massacred in Tiananmen Square in Beijing in 1989.,False,[]
343,The 8th President of the United States from 1837 to 1841 was Martin Van Buren.,False,[]
344,The Mau Mau rebellion broke out in Kenya in October 1952.,False,[]
345,"Three films were made by director Sir Peter Jackson from Tolkien's short book, ""The Hobbit.""",False,[]
346,"The passages provided do not mention anyone who has dated Tony Romo, John Mayer, and Nick Lachey. Therefore, based on the information given, it is not possible to identify a person who has dated all three.",False,[]
347,There are 20 hundredweight in a UK ton.,False,[]
348,The Juilliard School was founded in New York in 1905.,False,[]
349,"The official magazine of the British Film Institute is ""Sight & Sound.""",False,[]
350,"In Greek mythology, Amphitrite, queen of the sea, was the wife of Poseidon.",False,[]
351,"The instrument sized according to terms such as 0, 00, 000, Grand Auditorium, and Dreadnought is the guitar. Specifically, these terms refer to different body shapes and sizes of acoustic guitars.",False,[]
352,"The Latin motto of the film company Metro-Goldwyn-Mayer is ""Ars Gratia Artis,"" which means ""Art for art's sake.""",False,[]
353,Henry 1st was born in Northamptonshire.,False,[]
354,"The birthplace of Buddha (Siddhartha Gautama) is in modern-day Nepal, specifically in Lumbini.",False,[]
355,The gas balloon was shot down during the Gordon Bennett Cup race.,False,[]
356,Groucho Marx's real first name was Julius.,False,[]
357,The Vice-President for George W. Bush was Dick Cheney.,False,[]
358,Dot Cotton married Jim Branning in 2001.,False,[]
359,The Boeing 747 made its maiden flight in 1969.,False,[]
360,"The first commercial jet airliner to go into service in the UK was the de Havilland Comet, which began its service in 1952.",False,[]
361,"The female singer who won her second Mercury Music Prize in 2011 for her album ""Let England Shake"" is PJ Harvey.",False,[]
362,The French winner of the Nobel Prize for Literature who famously dedicated it to his primary school teacher is Anatole France.,False,[]
363,"The 2008 Western film you are referring to is ""Appaloosa.""",False,[]
364,"The surname of the woman who claimed to be the inspiration behind the Rolling Stones song ""Angie"" is Bowie. Her full name is Angie Bowie. However, it is important to note that the songwriters Mick Jagger and Keith Richards have denied that the song was inspired by her.",False,[]
365,"The passage does not mention a wrestler named ""Leon Aras"" or provide any information about him being the voice of the ""Tetley Tea Folk."" Therefore, based on the provided passages, I cannot answer the question regarding the more familiar name of Leon Aras.",False,[]
366,Nino Farina was the first world champion of Formula One.,False,[]
367,"Angiosperms are distinguished by characteristics including flowers, endosperm within the seeds, and the production of fruits that contain the seeds.",False,[]
368,"The 1989 music video by Madonna that attracted criticism for showing images such as her making love to Saint Martin de Porres, the use of Catholic iconography including a scene where she develops stigmata, as well as cross burning, is ""Like a Prayer.""",False,[]
369,"The passages provided do not specify which county was the last to join the County Championship before Durham in 1992. Therefore, based on the information given, I cannot answer that question.",False,[]
370,"The river that flows parallel to the Euphrates is the Tigris. Together, the Euphrates and the Tigris are the two defining rivers of Mesopotamia.",False,[]
371,"Certain religions generally divide the notion of heaven into parts by distinguishing different levels or divisions, such as the concept of the seven heavens found in ancient Mesopotamian religions and present in the Abrahamic religions (Islam, Judaism, and Christianity). Additionally, some Indian religions, like Hinduism and Jainism, also have similar concepts of multiple heavens or divisions, as well as underworlds.",False,[]
372,"The author of 'The Shortest Way with the Dissenters' is Daniel Defoe. However, the passage does not provide information about the author of 'A Journey of the Plague Year'. Based on general knowledge, 'A Journey of the Plague Year' was also written by Daniel Defoe.",False,[]
373,The US state nicknamed The Equality State is Wyoming.,False,[]
374,"The singer who, along with Vince Clarke, made up the pop group Yazoo is Alison Moyet.",False,[]
375,"The actress/singer who starred as Doralee Rhodes in the 1980 film ""Nine to Five"" is Dolly Parton.",False,[]
376,"The most famous cartoon creation of Al Capp is ""Li'l Abner.""",False,[]
377,"The Greek appetizer you are referring to is called ""tzatziki."" It is made from strained yogurt, sliced cucumbers, minced garlic, and is often seasoned with salt and oregano, sometimes drizzled with olive oil.",False,[]
378,"The tree that produces red fruits called ""haws"" is the common hawthorn, scientifically known as ""Crataegus monogyna.""",False,[]
379,An icosahedron has 20 faces.,False,[]
380,"The young girl described as ""a girl who is spoiled by her parents"" in ""Charlie and the Chocolate Factory"" is Veruca Salt. She is the second person to find a golden ticket and the third to be ejected from the tour.",False,[]
381,The Futhark is a runic alphabet used by various Germanic peoples.,False,[]
382,"The passages provided do not mention a sequel to ""The Thirty-Nine Steps"" by John Buchan. However, it is known that the sequel is titled ""Greenmantle.""",False,[]
383,"The infamous character that became Pope Alexander VI is Cesare Borgia, who is often associated with the Borgia family and is depicted as a mafia crime boss in popular culture, such as in the BBC series ""Horrible Histories.""",False,[]
384,"The extinct species of man, discovered in Indonesia in 2003 and named Homo floresiensis, has been given the literary nickname ""hobbit.""",False,[]
385,French fries originate from Belgium.,False,[]
386,"The painting ""The Monarch of the Glen"" was created by Sir Edwin Landseer.",False,[]
387,Coimbra was the former capital of the Kingdom of Portugal from 1131 to 1255.,False,[]
388,"Alan Freed coined the term ""Rock and Roll.""",False,[]
389,Dr. Timothy Leary was the well-known Harvard researcher who experimented with LSD.,False,[]
390,"The passages do not provide specific information about the county in which Wellington College is located. However, they mention Wellington High School in different locations: one in Texas (Collingsworth County) and another in Ohio (Lorain County). If you are referring to Wellington College in Berkshire, it is located in Berkshire, but the passage does not specify the county for Wellington College in Wellington, Ohio. Therefore, based on the provided passages, the county for Wellington College is not explicitly stated.",False,[]
391,"Hydrogen Peroxide (H2O2) is one of several different forms of ""peroxide.""",False,[]
392,Coleopterology is the study of beetles.,False,[]
393,"The passages provided do not mention which former prime minister appeared on the Morecambe and Wise Christmas Special in 1978. Therefore, I cannot answer that question based on the information given.",False,[]
394,The US state that is nicknamed both 'the Colorful State' and 'the Land of Enchantment' is New Mexico.,False,[]
395,The ITV show 'Take Me Out' is hosted by comedian Paddy McGuinness.,False,[]
396,Miami Beach in Florida borders the Atlantic Ocean.,False,[]
397,Crowd,False,[]
398,The actor who played the part of Ross Poldark in the BBC’s mid 1970s television series is Anthony Robin Ellis.,False,[]
399,"""Holding Back the Years"" was a US No 1 hit record for the British pop group Simply Red.",False,[]
400,Ray Kroc built the McDonald's Corporation into a world-wide organization.,False,[]
401,"The kilt was invented in England by Thomas Rawlinson, an English industrialist.",False,[]
402,The organisation that uses barbed wire and a candle as its symbol is the Federation of Jewish Men's Clubs (FJMC). They created a special memorial project for Yom HaShoah that includes a dedicated yahrzeit candle with a barbed-wire Star of David logo.,False,[]
403,‘Be the best’ is the official motto of the British Army.,False,[]
404,"Nicholas Amer played the role of Caligula in the 1976 UK TV series ""I, Claudius"".",False,[]
405,The Sinai Peninsula is part of Egypt.,False,[]
406,Sheikh Hamad bin Isa Al Khalifa is the reigning monarch of Bahrain.,False,[]
407,"Saratoga and Yorktown, USA, are the sites of the defeat of the British Army. At Saratoga, British General John Burgoyne surrendered to American General Horatio Gates, marking a turning point in the American Revolutionary War. At Yorktown, British General Charles Cornwallis surrendered to American and French forces, leading to the end of major combat in the war.",False,[]
408,"In the 1930s, the first player to win all four tennis Grand Slam titles was Don Budge, who achieved this feat in 1937.",False,[]
409,"Robbie Coltrane played the part of Dr. Edward ""Fitz"" Fitzgerald in the UK TV series ""Cracker."" In the American remake, ""Cracker,"" Robert Pastorelli portrayed the character Gerry 'Fitz' Fitzgerald.",False,[]
410,Rio de Janeiro will host the 2016 Summer Olympics.,False,[]
411,"The fragrant essential oil obtained chiefly from the Damask Rose is called rose oil, also known as attar of roses.",False,[]
412,"The passage does not provide information about a top ten hit in the UK with ""Cupid"" in 1961. Therefore, based on the provided passages, I cannot answer the question.",False,[]
413,The artist who painted 'The Laughing Cavalier' is Frans Hals.,False,[]
414,Poopdeck Pappy is the father of the fictional character Popeye.,False,[]
415,"John Wayne's last film was ""The Shootist,"" which he appeared in on August 11, 1976.",False,[]
416,"The make of car advertised under the slogan ""Vorsprung durch Technik"" is Audi.",False,[]
417,"The Gilbert and Sullivan operetta subtitled ""The Witches Curse"" is ""Ruddigore.""",False,[]
418,"Timothy Q. Mouse, Mr. Stork, and Jim Crow are all characters in the Disney film ""Dumbo"" (1941).",False,[]
419,"Rowland Macy established a new store named ""R. H. Macy & Company"" in New York City.",False,[]
420,Zola Budd and Mary Decker famously collided in the 3000 meters final at the 1984 Summer Olympics held in Los Angeles.,False,[]
421,"In the novel by Dumas, the Count of Monte Cristo, Edmond Dantès was imprisoned for 14 years in the Château d'If.",False,[]
422,The only element from the group known as the Halogens that is liquid at room temperature is bromine.,False,[]
423,"The 1962 ecological classic written by Rachel Carson is ""Silent Spring.""",False,[]
424,"Aberdeen in Scotland is known as the ""Granite City.""",False,[]
425,"""Getting to Know You"" is a song from the 1956 film adaptation of the musical ""The King and I.""",False,[]
426,Stella Rimington was the first female head of MI5.,False,[]
427,Danse Macabre and The Organ Symphony No. 3 are best known works of Camille Saint-Saëns.,False,[]
428,"The group that recorded the albums called 'Raintown', 'Fellow Hoodlums', and 'Homesick' is Deacon Blue.",False,[]
429,"Feugo, Yangin, Brand, and Pozar are Spanish, Turkish, Dutch, and Polish words for ""fire.""",False,[]
430,"A truffle is the fruiting body of a subterranean ascomycete fungus, predominantly from the genus ""Tuber"". Truffles are ectomycorrhizal fungi, meaning they form symbiotic relationships with the roots of certain trees.",False,[]
431,The year you are looking for is 1989.,False,[]
432,"Apart from English, the official language of Canada is French.",False,[]
433,"Petra is located in southern Jordan, specifically in the Jordan Rift Valley, east of Wadi `Araba and south of the Dead Sea.",False,[]
434,"The highest mountain in North America, Denali, is part of the Alaska Range.",False,[]
435,"The famous woman in history who had a cottage in Shottery, Warwickshire, is Anne Hathaway, who was William Shakespeare's wife. The cottage is known as Anne Hathaway's Cottage.",False,[]
436,La Brabançonne is the national anthem of Belgium.,False,[]
437,"The European Court of Human Rights is located in Strasbourg, France.",False,[]
438,"The passages provided do not contain any information about Amal Alamuddin or her engagement in April 2014. Therefore, I cannot answer that question based on the given text. However, it is known from other sources that Amal Alamuddin, also known as Amal Clooney, became engaged to actor George Clooney in April 2014.",False,[]
439,Ecuador shares a border with Colombia to the north.,False,[]
440,The only US state to begin with the letter 'U' is Utah.,False,[]
441,The Suez Canal connects the Mediterranean Sea to the Red Sea.,False,[]
442,"Katharine Hepburn won her second Oscar for the movie ""The Lion in Winter.""",False,[]
443,The United States declared war on Spain after the sinking of the USS Maine.,False,[]
444,"During the 1970s, both the Triumph TR7 and the Jaguar XJS were produced by British Leyland. The Triumph TR7 was manufactured by the Specialist Division of British Leyland, while the Jaguar XJS was manufactured and marketed by Jaguar, which was part of the British Leyland group at that time.",False,[]
445,The US President who died in office in July 1850 and was succeeded by his Vice President Millard Fillmore was Zachary Taylor.,False,[]
446,"The passage does not explicitly mention anyone being expelled from the Surrealist movement due to their views on the Spanish Civil War. However, it discusses various individuals' positions and actions during the Spanish Civil War, including those who supported the Republican cause and those who adopted a policy of neutrality. If you are looking for a specific individual associated with the Surrealist movement and the Spanish Civil War, you may need to refer to additional sources outside of the provided passages.",False,[]
447,"The Florentine Girdle was a type of girdle, which refers to a garment worn by women that created a rigid, controlled figure. Girdles were considered essential garments from around 1920 to the late 1960s and were associated with modesty and respectability.",False,[]
448,The Centigrade temperature scale is commonly known as the Celsius scale.,False,[]
449,"The Football League club that plays their home games at Kingsmeadow, also known as the Cherry Red Records Stadium, is AFC Wimbledon. Additionally, Chelsea Women also play their home matches there.",False,[]
450,"The individual you are referring to is Andrew Lloyd Webber. He married Sarah Hugill in 1972, had two children with her, divorced in 1983, married Sarah Brightman in 1984, divorced in 1990, and then married Madeleine Gurdon in 1991, with whom he had three children.",False,[]
451,"In the 1940s, Percy Spencer invented the microwave oven.",False,[]
452,Conakry is the capital of Guinea.,False,[]
453,"The Shakespeare play set in the Forest of Arden is ""As You Like It.""",False,[]
454,"The passages provided do not specify who the last Briton to win the Nobel Prize for Literature is. Therefore, based on the information given, I cannot provide an answer to that question. However, as of my last knowledge update in October 2023, the most recent British laureate was Kazuo Ishiguro, who won the prize in 2017.",False,[]
455,The Western Roll is a technique used in the high jump event in track and field athletics.,False,[]
456,"The name of Long John Silver's parrot in ""Treasure Island"" is Captain Flint.",False,[]
457,The name of the long narrow island off the east coast of Russia is Russky Island.,False,[]
458,"Brooklyn is situated in the borough of Brooklyn, which is one of the five boroughs of New York City.",False,[]
459,The marine iguana can only be found on the Galápagos Islands.,False,[]
460,The world's largest auction house is Christie's.,False,[]
461,Horatius Cocles was a legendary Roman hero who defended the Sublician Bridge against the army of Lars Porsena.,False,[]
462,The sub-region of Aquitaine in SW France that gives its name to a type of brandy is Armagnac.,False,[]
463,Cleeve Hill is the highest point in the Cotswolds hill range.,False,[]
464,"The temple, or place of worship, known as the gurdwara is associated with the Sikh religion.",False,[]
465,"In the TV series ""The Rockford Files,"" the character Joseph ""Rocky"" Rockford, Jim's father, was played by Noah Beery Jr.",False,[]
466,The architect who designed the Albert Memorial in 1875 was Sir George Gilbert Scott.,False,[]
467,The boxer you are referring to is Oscar De La Hoya. He is a Mexican-American boxer who retired from the ring in 2008 and is known for winning world titles in six different weight divisions.,False,[]
468,"The tetrahedron, cube, octahedron, dodecahedron, and icosahedron are known as the regular polyhedra.",False,[]
469,"The passages provided do not mention any writer being convicted of sodomy and sentenced to hard labor. They primarily discuss the sentences of various writers for anti-Soviet activities and other political charges. The only mention of sodomy is in the historical context of a change in punishment in 1796, but it does not specify any individual writer associated with that charge.",False,[]
470,Cable News Network (CNN) was founded by Ted Turner in the year 1980.,False,[]
471,The Tinta Barroca grape is chiefly used to make Port wine.,False,[]
472,"Thailand's currency, the 10th most used globally as of January 2019, is the Thai Baht (THB).",False,[]
473,Bole is a shade of reddish brown.,False,[]
474,"Helen Keller was taught to communicate by her teacher, Anne M. Sullivan.",False,[]
475,"Offa was a King of Mercia, a kingdom of Anglo-Saxon England.",False,[]
476,The fourth house at Hogwarts School is Hufflepuff.,False,[]
477,"Both Dick Turpin and Butch Cassidy were involved in criminal activities, specifically as outlaws. However, in terms of legitimate trades, Dick Turpin was a butcher, having followed in his father's footsteps. The passage does not provide specific information about Butch Cassidy's trade before becoming an outlaw, but it does mention that he was a train robber and bank robber. Therefore, while both were criminals, only Dick Turpin is explicitly noted to have been a butcher.",False,[]
478,"The passages do not provide specific information about which Liverpool group was the first to top the UK chart. However, it is widely known that The Beatles, who originated from Liverpool, were the first group from the city to achieve significant success on the UK Singles Chart, including numerous number one hits. If you are looking for a specific song or group that topped the chart first, additional historical context outside of the provided passages would be needed.",False,[]
479,"The provided passages do not contain any information about the middle name of US actor James Dean. Therefore, I cannot answer that question based on the given text.",False,[]
480,"The US TV series ""Mad Men"" centers around the advertising industry.",False,[]
481,"When the egg is released from the ovary, what is left behind is the ovarian follicle, which has ruptured to release the secondary oocyte (the mature egg). Additionally, the remaining ovarian tissue continues to function and can produce eggs in subsequent cycles.",False,[]
482,"The name of C.S. Lewis' seven-book fantasy series is ""The Chronicles of Narnia.""",False,[]
483,Zloty and Grosz are money in Poland.,False,[]
484,"The next British Prime Minister after Arthur Balfour was Henry Campbell-Bannerman, who took office following Balfour's resignation on 5 December 1905.",False,[]
485,John Hannah and Ken Stott have both appeared in the role of the fictional detective Rebus.,False,[]
486,The BBC television serial drama ‘The Singing Detective’ (1986) was written by Dennis Potter.,False,[]
487,"Woody Herman was born in 1913. He founded his own orchestra in 1936. To calculate his age at that time:

1936 - 1913 = 23

Woody Herman was 23 years old when he founded his own orchestra.",False,[]
488,"George Cukor directed the 1964 film musical ""My Fair Lady.""",False,[]
489,"Tom Cruise's first leading role was in the 1983 film ""Risky Business.""",False,[]
490,"Labyrinth, Broad-crested, Sharp-crested, Piano keys, and Compound are types of keys.",False,[]
491,"Lucrezia, Cesare, and Rodrigo were part of the Borgia family.",False,[]
492,"The line ""Is this a dagger that I see before me"" is spoken by Macbeth in William Shakespeare's play ""Macbeth.""",False,[]
493,"The Yellow River in China has its source at 34° 29' 31.1"" N, 96° 20' 24.6"" E in the Bayan Har Mountains near the eastern edge of the Yushu Tibetan Autonomous Prefecture. In contrast, the Yellow River in Indiana originates in southwestern Winneshiek County and flows through southern Allamakee County before joining the Mississippi River.",False,[]
494,"The 1812 Fire of Moscow broke out after most residents and Russian troops had abandoned the city, and Napoleon's troops had entered it.",False,[]
495,"In June 1971, the first Indigenous Australian to become a member of the Parliament of Australia was Neville Bonner.",False,[]
496,"The dish you are referring to is Eggs Benedict. It consists of toast, bacon (or sometimes ham), poached egg, and Hollandaise sauce, and it is named after a 19th-century New York stockbroker named Lemuel Benedict.",False,[]
497,"At the beginning of a snooker game, there are 22 balls on the table: 15 red balls, 6 colored balls, and 1 white cue ball.",False,[]
498,"The first 24-hour race for motor cars held on a closed course in 1907 took place in Belgium, specifically at the Circuit de Spa-Francorchamps.",False,[]
499,The novel The Naked and the Dead was written by Norman Mailer.,False,[]
